великолепно	1.9	1.3	[2, 4, 4, 3, 0, 1, 1, 1, 2, 1]
великолепие	1.7	1.18743	[1, 2, 3, 1, 2, 3, 3, 2, -1, 1]
великолепие	3.0	0.63246	[3, 3, 3, 3, 3, 2, 4, 4, 3, 2]
великолепный	2.2	0.87178	[4, 2, 1, 2, 2, 3, 3, 1, 2, 2]
великолепие	2.0	0.44721	[2, 2, 2, 2, 3, 2, 2, 2, 1, 2]
великолепие	2.2	0.6	[2, 2, 2, 3, 3, 1, 2, 3, 2, 2]
великолепие	2.2	1.249	[3, 0, 2, 1, 4, 3, 2, 4, 1, 2]
великолепный	2.2	1.16619	[4, 4, 3, 2, 1, 1, 3, 1, 2, 1]
бодрый	2.0	0.89443	[0, 2, 3, 2, 2, 1, 2, 3, 3, 2]
раздавленный	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
удар ножом	-2.8	0.6	[-3, -2, -2, -3, -3, -3, -3, -2, -4, -3]
заколотый	-1.9	1.22066	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
стабильный	1.2	0.74833	[1, 2, 2, 0, 1, 2, 1, 1, 2, 0]
удары ножом	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
ларек	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
заглох	-0.8	0.87178	[-2, -1, 0, -1, -1, 0, 1, -2, -1, -1]
сваливание	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
выносливость	1.2	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
заикаться	-0.9	0.3	[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
заикался	-0.9	0.7	[-2, -1, -1, -1, 1, -1, -1, -1, -1, -1]
заика	-1.1	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
заикающиеся	-0.8	0.4	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
заикание	-1.0	0.63246	[-2, -1, 0, -1, -1, -2, 0, -1, -1, -1]
заикается	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
давка	-1.8	1.07703	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
воняло	-1.9	1.04403	[-2, -2, -2, -1, -2, -4, -3, 0, -1, -2]
испугать	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
испугался	-0.7	0.78102	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
испуг	-0.5	1.20416	[-1, 0, 0, 1, -1, -1, 2, -2, -1, -2]
стартовые элементы	0.2	1.32665	[2, 2, 0, 0, -1, 2, 0, -2, -1, 0]
пугатель	-0.8	0.74833	[-2, -1, -1, 0, 1, -1, -1, -1, -1, -1]
пугала	-0.5	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
пугает	-0.5	1.36015	[-2, 2, -1, 0, 2, -1, -1, -2, -1, -1]
поразительный	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
поразительно	-0.3	0.9	[-1, -1, 0, -2, 1, 0, 1, 0, -1, 0]
голодать	-1.9	2.02237	[2, -3, -4, -1, -3, -4, -1, -2, 1, -4]
голодный	-2.6	1.11355	[-3, -4, -1, -3, -3, -4, -1, -1, -3, -3]
голодает	-2.3	0.78102	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
голодающий	-1.8	2.03961	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
стойкий	1.0	1.0	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
воровать	-2.2	0.6	[-2, -2, -2, -3, -3, -3, -1, -2, -2, -2]
крадущийся	-1.7	1.00499	[-3, -1, -2, -1, -2, -1, -1, -1, -4, -1]
вор	-1.7	0.78102	[-2, -2, -1, -2, -3, -1, -2, -2, -2, 0]
воры	-2.2	0.74833	[-2, -2, -2, -4, -2, -2, -3, -1, -2, -2]
кража	-2.7	0.9	[-3, -2, -2, -4, -4, -3, -1, -3, -2, -3]
кражи	-1.9	0.9434	[-2, -2, -1, -1, -1, -3, -4, -2, -1, -2]
крадет	-2.3	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
скрытность	-0.3	1.34536	[-2, 1, 1, -1, 0, -3, 0, 1, -1, 1]
скрытнее	-0.3	1.00499	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
самый скрытный	0.4	2.10713	[-1, 2, 1, 1, 3, 4, -1, 0, -2, -3]
скрытно	0.1	1.37477	[2, 0, 0, -1, 1, 0, -3, 2, 0, 0]
скрытность	0.2	0.74833	[1, 0, 0, -1, 1, 0, -1, 0, 1, 1]
скрытности	-0.3	0.78102	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
скрытный	-0.1	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
вонь	-2.3	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
вонь	-1.5	1.11803	[-2, -2, -1, -3, 0, 0, -3, -2, 0, -2]
вонючий	-2.4	0.91652	[-3, -1, -3, -1, -2, -2, -3, -4, -2, -3]
зловонный	-2.3	1.00499	[-4, -1, -2, -3, -1, -1, -2, -3, -3, -3]
стереотип	-1.3	0.78102	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
стереотипный	-1.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
подавленный	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
стимулировать	0.9	0.83066	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
стимулировал	0.9	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
стимулирует	1.0	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
стимулирующий	1.9	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
скупой	-1.6	0.8	[-1, 0, -2, -2, -1, -1, -2, -2, -3, -2]
вонь	-1.7	0.64031	[-2, -2, -1, -3, -2, -1, -1, -2, -1, -2]
вонючка	-2.3	0.9	[-2, -3, -3, -2, -3, -2, -3, -3, 0, -2]
вонючки	-1.0	1.26491	[-2, -1, 2, -2, -1, -1, 0, -3, -1, -1]
вонючий клоп	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
вонючие клопы	-1.0	1.26491	[0, 0, 0, -4, -1, -2, -1, 0, -2, 0]
вонючка	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
вонючки	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
вонючка	-0.2	1.16619	[-2, -2, 0, 0, -1, 0, 1, 2, 0, 0]
вонючие рога	-0.8	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
вонючее	-1.5	1.0247	[-2, -1, -2, -2, -1, 1, -2, -1, -3, -2]
вонючий	-2.1	1.57797	[-1, -2, -3, -4, -2, -1, 1, -4, -1, -4]
вонючий	-2.4	0.91652	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
вонюче	-1.3	1.55242	[-2, -3, -3, -2, -2, 1, -2, 2, -1, -1]
вонючка	-1.5	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
вонючка	-2.5	0.92195	[-4, -1, -3, -4, -2, -2, -3, -2, -2, -2]
вонючие горшки	-0.7	1.26886	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
воняет	-1.0	1.34164	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
вонючка	-0.4	1.0198	[-2, 0, -1, 0, 2, 0, -1, -1, 0, -1]
вонючка	-0.1	1.13578	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]
вонючий	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]
украденный	-2.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]
останавливаться	-1.2	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
остановился	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
остановка	-0.6	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]
останавливается	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
крепкий	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
прямой	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
напряжение	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
напряженный	-1.7	0.78102	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]
сито	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
сита	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
напрягая	-1.3	0.78102	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]
штаммы	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
странный	-0.8	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]
странно	-1.2	0.87178	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]
задушенный	-2.5	1.0247	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]
сила	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
укреплять	1.3	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]
укрепленный	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
усилитель	1.8	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
усилители	1.4	0.91652	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]
укрепление	2.2	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]
укрепляет	2.0	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]
сильные стороны	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
стресс	-1.8	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]
напряженный	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
напряжения	-2.0	1.0	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]
стрессовый	-2.3	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
напряженно	-2.6	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]
напрягая	-1.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]
без стресса	1.6	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]
отсутствие стресса	1.6	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]
стрессор	-1.8	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]
стрессоры	-2.1	0.83066	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]
пораженный	-2.3	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]
ударять	-0.5	1.11803	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
забастовщики	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
забастовки	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
сильный	2.3	0.78102	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]
сейф	0.7	0.78102	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]
сейфы	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
сильнее	1.6	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]
сильнейший	1.9	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]
крепость	0.5	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]
крепости	1.0	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]
сильный	1.7	0.78102	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]
сильно	1.1	0.83066	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]
силач	0.7	1.00499	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]
силачи	0.5	1.11803	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]
стронгил	0.6	1.0198	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]
стронгилы	0.2	1.07703	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]
стронгилоидоз	-0.8	1.66132	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]
стронгилы	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ударил	-1.0	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]
борьба	-1.3	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
боролся	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]
борец	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
борцы	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
борьба	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
столкнувшийся с трудностями	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
упрямый	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
упрямец	-1.5	1.20416	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]
упрямый	-0.6	1.62481	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]
упрямо	-1.4	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]
упрямство	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]
упрямство	-1.5	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]
застрявший	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -1, -1, -2]
воняло	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]
ошеломленный	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]
ошеломляющий	1.6	1.42829	[0, 0, 3, 2, 2, 4, 3, 0, 2, 0]
оглушает	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]
глупый	-2.4	0.66332	[-2, -3, -3, -2, -3, -3, -2, -1, -2, -3]
глупее	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -2]
глупейший	-2.4	0.66332	[-2, -3, -2, -3, -1, -3, -3, -2, -2, -3]
глупости	-2.0	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]
глупость	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]
тупо	-2.0	0.7746	[-1, -2, -3, -3, -1, -3, -2, -1, -2, -2]
глупость	-1.7	0.64031	[-3, -1, -2, -1, -2, -1, -2, -2, -1, -2]
глупости	-2.6	0.8	[-2, -2, -2, -4, -4, -3, -3, -2, -2, -2]
глупцы	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
заикание	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
заикался	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]
заика	-1.0	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
заикающиеся	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
заикание	-1.3	0.9	[-1, -1, -1, 0, -3, -1, -1, -1, -3, -1]
заикание	-1.0	0.63246	[-1, -1, -1, -2, 0, -2, 0, -1, -1, -1]
учтивый	2.0	0.44721	[2, 3, 2, 2, 2, 1, 2, 2, 2, 2]
покорный	-1.3	0.9	[-1, 0, -1, -3, -1, 0, -1, -2, -2, -2]
покорно	-1.0	1.18322	[-1, -1, -1, -1, 2, -1, -1, -2, -3, -1]
покорность	-0.7	0.78102	[-2, 0, -1, 0, -1, 0, -2, 0, -1, 0]
существенный	0.8	0.6	[2, 0, 1, 1, 0, 0, 1, 1, 1, 1]
подрывной	-0.9	1.81384	[-3, 0, -4, -1, -2, -1, 2, -1, 2, -1]
преуспевать	2.2	0.74833	[2, 3, 2, 2, 2, 1, 2, 4, 2, 2]
удалось	1.8	0.87178	[2, 2, 1, 2, 2, 0, 2, 3, 3, 1]
преемник	1.2	1.07703	[1, 0, 0, 2, 2, 0, 0, 3, 2, 2]
преемники	1.3	0.64031	[2, 0, 2, 1, 2, 1, 1, 1, 1, 2]
преуспевающий	2.2	1.16619	[2, 3, 0, 3, 4, 3, 1, 1, 2, 3]
преуспевает	2.2	0.9798	[4, 1, 4, 1, 2, 2, 2, 2, 2, 2]
успех	2.7	0.64031	[4, 3, 2, 2, 3, 2, 3, 3, 2, 3]
успехи	2.6	0.66332	[2, 4, 3, 3, 2, 3, 2, 2, 3, 2]
успешный	2.8	0.6	[3, 3, 2, 3, 4, 3, 3, 3, 2, 2]
успешно	2.2	0.6	[2, 2, 1, 2, 2, 2, 3, 3, 2, 3]
успешность	2.7	0.78102	[3, 3, 4, 3, 3, 2, 3, 2, 1, 3]
преемственность	0.8	0.87178	[2, 0, 1, 2, 0, 2, 1, 0, 0, 0]
сукцессионный	0.9	1.04403	[0, 1, 0, 2, 3, 0, 0, 1, 2, 0]
последовательно	1.1	1.13578	[2, 2, 0, 0, 0, 0, 2, 3, 0, 2]
преемственности	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
последовательный	1.1	1.13578	[3, 0, 0, 1, 3, 2, 1, 0, 1, 0]
последовательно	0.9	1.04403	[1, 0, 0, 1, 3, 0, 2, 0, 2, 0]
последовательность	1.0	1.0	[0, 1, 2, 0, 3, 1, 1, 2, 0, 0]
преемник	0.9	0.83066	[0, 2, 0, 0, 1, 2, 2, 1, 1, 0]
преемники	1.1	1.04403	[2, 0, 1, 2, 0, 1, 3, 0, 2, 0]
сосать	-1.9	1.04403	[-1, -1, -1, -2, -1, -1, -3, -4, -3, -2]
отстой	-2.0	0.89443	[-2, -2, -1, -1, -1, -3, -4, -2, -2, -2]
присоска	-2.4	1.2	[-3, -1, -1, -2, -1, -4, -4, -2, -4, -2]
отсосал	-2.0	1.0	[-2, -1, -1, -3, -3, -1, -1, -2, -2, -4]
присоска	-2.1	0.7	[-2, -3, -2, -1, -2, -3, -3, -2, -1, -2]
присоски	-2.3	1.00499	[-2, -1, -2, -4, -1, -2, -3, -2, -4, -2]
отстой	-1.5	1.28452	[-1, -2, -2, -1, -3, -4, -1, 1, -1, -1]
отстой	-1.9	0.9434	[-1, -2, -2, -1, -2, -4, -1, -1, -3, -2]
страдать	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -2, -1, -3]
пострадал	-2.2	0.74833	[-3, -2, -1, -3, -2, -3, -1, -3, -2, -2]
страдалец	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -2, -1]
страдальцы	-2.4	0.8	[-1, -3, -3, -2, -1, -2, -3, -3, -3, -3]
страдания	-2.1	0.83066	[-2, -1, -3, -2, -1, -2, -3, -3, -1, -3]
страдает	-2.1	0.7	[-3, -2, -1, -2, -2, -2, -3, -1, -3, -2]
суицидальный	-3.5	0.67082	[-4, -4, -4, -4, -3, -4, -3, -3, -2, -4]
самоубийство	-3.5	0.67082	[-4, -3, -4, -4, -4, -2, -3, -4, -4, -3]
подавать в суд	-1.1	1.13578	[1, -1, -1, 0, -1, -3, -1, -1, -3, -1]
дуться	-1.5	0.67082	[-2, -1, -3, -1, -1, -2, -1, -2, -1, -1]
угрюмый	-0.8	1.77764	[-3, 3, -2, -3, 0, -2, 0, -1, 1, -1]
угрюмый	-1.7	1.00499	[0, -2, -2, -1, -1, -4, -2, -1, -2, -2]
солнечнее	2.3	0.64031	[3, 2, 3, 2, 3, 2, 2, 1, 3, 2]
самый солнечный	2.4	1.28062	[2, 0, 4, 2, 1, 3, 2, 4, 4, 2]
солнечный	1.8	0.87178	[2, 2, 1, 2, 0, 2, 3, 3, 2, 1]
солнечный свет	2.2	0.6	[3, 1, 2, 2, 2, 2, 2, 3, 3, 2]
солнечный	1.9	0.7	[2, 2, 3, 1, 2, 2, 1, 3, 1, 2]
супер	2.9	0.7	[4, 2, 4, 3, 3, 3, 2, 3, 2, 3]
превосходно	3.1	0.9434	[3, 4, 2, 4, 3, 1, 3, 3, 4, 4]
начальник	2.5	1.11803	[2, 3, 1, 3, 3, 0, 3, 3, 4, 3]
превосходства	0.8	1.6	[-1, 1, 3, -1, -1, 2, 2, 1, 3, -1]
превосходство	1.4	1.2	[0, 1, -1, 3, 1, 2, 2, 2, 3, 1]
превосходно	2.2	1.4	[4, 3, 1, 2, 3, -1, 2, 4, 2, 2]
начальство	1.0	1.0	[3, 0, 0, 1, 2, 1, 1, 2, 0, 0]
поддерживать	1.7	0.9	[1, 1, 1, 2, 1, 3, 3, 3, 1, 1]
поддерживается	1.3	0.45826	[2, 1, 2, 1, 1, 2, 1, 1, 1, 1]
сторонник	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
сторонники	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]
поддерживающий	1.9	0.9434	[3, 2, 1, 1, 3, 3, 1, 1, 3, 1]
поддерживающий	1.2	0.4	[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]
поддержка	1.5	1.11803	[3, 1, 2, 1, 3, 2, 2, 1, -1, 1]
поддерживает	1.5	0.67082	[2, 1, 2, 0, 2, 2, 2, 1, 1, 2]
превосходства	0.8	1.72047	[3, -2, 3, 0, 0, 2, -1, 3, 0, 0]
супремасист	0.5	2.15639	[3, 2, -3, 1, 2, 2, 2, -2, 1, -3]
супремасисты	-1.0	1.89737	[-4, -2, -1, -3, -2, 2, 2, 0, 0, -2]
превосходство	0.2	1.77764	[-1, -2, 0, 3, 2, 0, -3, 0, 1, 2]
супрематисты	0.4	1.56205	[2, 1, 0, 0, 2, 2, 2, -2, -1, -2]
верховный	2.6	1.11355	[2, 3, 2, 1, 4, 2, 1, 3, 4, 4]
в высшей степени	2.7	1.00499	[2, 4, 1, 4, 2, 4, 2, 3, 2, 3]
превосходство	2.3	0.64031	[1, 2, 2, 3, 3, 2, 2, 3, 3, 2]
супремер	2.3	1.1	[4, 3, 3, 0, 1, 2, 3, 2, 3, 2]
высший	2.2	1.98997	[4, 3, 1, 0, 4, 4, -2, 3, 1, 4]
верховный	1.9	1.3	[1, 0, 3, 0, 4, 3, 1, 3, 2, 2]
супремос	1.3	0.78102	[0, 2, 2, 1, 0, 2, 2, 1, 2, 1]
уверен	1.3	0.64031	[1, 1, 3, 1, 1, 2, 1, 1, 1, 1]
верный огонь	1.0	0.7746	[1, 1, 0, 2, 2, 1, 0, 1, 2, 0]
уверенный	1.9	0.83066	[0, 3, 2, 2, 2, 2, 1, 2, 3, 2]
уверенно	1.6	0.91652	[1, 1, 2, 0, 2, 1, 3, 3, 1, 2]
уверенность	1.5	1.20416	[2, 1, 4, 1, 0, 3, 2, 1, 1, 0]
конечно	1.9	0.7	[2, 2, 2, 1, 1, 1, 3, 2, 3, 2]
уверенность	2.0	0.7746	[2, 3, 2, 1, 2, 1, 3, 3, 2, 1]
увереннее	1.2	1.32665	[1, 1, 3, 1, 3, 2, 1, -2, 1, 1]
самый надежный	1.3	0.78102	[2, 0, 2, 2, 2, 1, 0, 1, 1, 2]
поручительства	1.3	0.9	[2, 0, 2, 0, 2, 2, 1, 2, 0, 2]
поручительство	1.0	0.44721	[1, 1, 1, 1, 1, 0, 1, 1, 2, 1]
поручительство	-0.1	1.51327	[-1, 0, 0, -2, -1, 2, -2, 3, 0, 0]
поручительства	0.4	0.66332	[0, 0, 0, 1, 0, 0, 1, 0, 0, 2]
сюрприз	1.5	0.80623	[3, 1, 1, 2, 1, 2, 2, 1, 2, 0]
сюрпризы	0.7	1.1	[0, 0, 0, 0, 0, 0, 0, 2, 2, 3]
сюрприз	1.1	1.04403	[0, 2, 0, 2, 3, 0, 1, 1, 2, 0]
удивлен	0.9	0.9434	[2, 0, 0, 0, 0, 2, 2, 1, 2, 0]
сюрприз	0.6	0.66332	[2, 0, 0, 0, 0, 1, 1, 1, 1, 0]
сюрпризеры	0.3	1.00499	[2, 0, 1, 1, 0, 0, -2, 1, 0, 0]
сюрпризы	0.9	0.7	[2, 0, 0, 0, 1, 1, 2, 1, 1, 1]
удивительно	1.1	0.9434	[1, 1, 1, 0, 0, 2, 0, 1, 3, 2]
удивительно	1.2	0.87178	[1, 0, 2, 0, 0, 2, 2, 1, 2, 2]
выжил	2.3	0.78102	[3, 4, 2, 2, 2, 1, 2, 3, 2, 2]
выживать	1.2	0.87178	[1, 3, 1, 0, 2, 0, 1, 1, 1, 2]
выживший	1.5	1.0247	[1, 3, 2, 3, 1, 0, 0, 1, 2, 2]
подозревать	-1.2	0.9798	[0, -1, -1, -2, -2, -2, 1, -1, -2, -2]
подозревал	-0.9	1.13578	[-1, 0, -1, -2, -1, -1, -2, 2, -2, -1]
подозревая	-0.7	1.34536	[-1, 2, -1, -1, -1, 1, -2, -1, -3, 0]
подозреваемые	-1.4	0.91652	[-2, -2, -2, -1, -2, -1, -2, -2, 1, -1]
приостановить	-1.3	0.64031	[0, -2, -1, -2, -1, -1, -2, -1, -2, -1]
приостановленный	-2.1	0.83066	[-2, -1, -2, -3, -3, -1, -3, -1, -2, -3]
подозрение	-1.6	0.91652	[-2, -2, -1, -2, 1, -2, -2, -2, -2, -2]
подозрения	-1.5	0.67082	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -1]
подозрительный	-1.5	0.67082	[-1, -2, -1, -1, -2, -1, -2, -1, -3, -1]
подозрительно	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -2, -1, -2, -2]
подозрительность	-1.2	1.46969	[-2, -3, -2, -1, -1, 1, 2, -2, -2, -2]
отстой	-1.5	0.92195	[-1, -1, -2, -1, -2, -1, -3, 0, -3, -1]
ругаться	-0.2	1.53623	[-2, 2, -1, 1, 1, 0, -1, -2, 2, -2]
ругань	-1.0	1.09545	[0, -2, -1, -1, -2, 0, 1, -3, -1, -1]
ругается	0.2	1.4	[1, -2, 2, 0, 1, -2, -1, 2, 1, 0]
сладкий	2.0	0.63246	[1, 2, 2, 2, 3, 3, 2, 1, 2, 2]
сладкий<3	3.0	0.44721	[3, 3, 3, 3, 4, 2, 3, 3, 3, 3]
дорогой	3.3	1.00499	[4, 1, 3, 4, 4, 4, 2, 3, 4, 4]
возлюбленные	2.8	0.87178	[2, 2, 2, 4, 3, 2, 4, 3, 4, 2]
милый	2.2	0.6	[2, 3, 3, 2, 1, 3, 2, 2, 2, 2]
конфетки	2.1	0.9434	[1, 2, 2, 3, 2, 1, 2, 4, 3, 1]
сладко	2.1	0.7	[1, 2, 2, 2, 2, 2, 1, 3, 3, 3]
сладость	2.2	0.74833	[3, 2, 3, 1, 2, 2, 3, 3, 2, 1]
сладости	2.2	0.6	[2, 1, 3, 2, 2, 2, 3, 2, 3, 2]
быстрый	0.8	0.6	[1, 0, 1, 1, 0, 2, 0, 1, 1, 1]
быстро	1.2	0.9798	[0, 3, 1, 0, 1, 1, 1, 3, 1, 1]
мошенничество	-2.4	1.0198	[-1, -4, -1, -3, -3, -2, -2, -2, -4, -2]
мошенничество	-1.5	0.92195	[0, -2, -2, -3, -2, -1, -1, 0, -2, -2]
мошенничество	-2.0	1.0	[-2, -2, -2, -4, -1, 0, -3, -2, -2, -2]
сочувствующий	2.3	0.64031	[3, 3, 2, 2, 3, 3, 2, 2, 1, 2]
сочувствие	1.5	1.11803	[-1, 2, 3, 2, 1, 1, 1, 2, 1, 3]
